Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2015,S08000020,,65-74 years,,Males,,Coronary Heart Disease,90,,330.85802514521,,349.0746932968977
2015,S08000020,,65-74 years,,Females,,Coronary Heart Disease,27,,93.4967795553709,,95.47012770888438
2015,S08000020,,75plus years,,Males,,Coronary Heart Disease,213,,1163.80723418206,,1284.2743841771585
2015,S08000020,,75plus years,,Females,,Coronary Heart Disease,213,,814.718482252142,,777.0773742775395
2015,S08000022,,0-44 years,,Males,,Coronary Heart Disease,4,,5.07131537242472,,5.8677177424499884
2015,S08000022,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2015,S08000022,,45-64 years,,Males,,Coronary Heart Disease,58,,124.247552537435,,121.23345667987236
2015,S08000022,,45-64 years,,Females,,Coronary Heart Disease,12,,24.4668270603107,,23.992411675800955
2015,S08000022,,65-74 years,,Males,,Coronary Heart Disease,63,,323.624595469256,,326.2598894211145
2015,S08000022,,65-74 years,,Females,,Coronary Heart Disease,22,,107.469102632993,,109.53777313677982
2015,S08000022,,75plus years,,Males,,Coronary Heart Disease,169,,1338.18988043392,,1513.2373955418004
2015,S08000022,,75plus years,,Females,,Coronary Heart Disease,144,,807.446450599978,,777.3693826720493
2015,S08000024,,0-44 years,,Males,,Coronary Heart Disease,7,,2.77503577813985,,2.8781507324114504
2015,S08000024,,0-44 years,,Females,,Coronary Heart Disease,3,,1.17206271316891,,1.323159777792743
2015,S08000024,,45-64 years,,Males,,Coronary Heart Disease,103,,94.9728912329879,,98.64457179126902
2015,S08000024,,45-64 years,,Females,,Coronary Heart Disease,33,,29.329944095349,,29.914808732857345
2015,S08000024,,65-74 years,,Males,,Coronary Heart Disease,119,,331.411702453561,,343.97402297011257
2015,S08000024,,65-74 years,,Females,,Coronary Heart Disease,56,,138.524711819126,,144.56640084981535
2015,S08000024,,75plus years,,Males,,Coronary Heart Disease,323,,1294.27792915531,,1398.232007625833
2015,S08000024,,75plus years,,Females,,Coronary Heart Disease,321,,859.713964325888,,834.5060101558737
2015,S08000025,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2015,S08000025,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2015,S08000025,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,87.82794743515213
2015,S08000025,,45-64 years,,Females,,Coronary Heart Disease,,c,,c,31.1498754004984
2015,S08000025,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,563.2051128844512
2015,S08000025,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,146.9723691945914
2015,S08000025,,75plus years,,Males,,Coronary Heart Disease,,c,,c,1120.55374470855
2015,S08000025,,75plus years,,Females,,Coronary Heart Disease,,c,,c,1491.731693868952
2015,S08000026,,0-44 years,,Males,,Coronary Heart Disease,,c,,c,18.104696875646596
2015,S08000026,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2015,S08000026,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,59.19348871624121
2015,S08000026,,45-64 years,,Females,,Coronary Heart Disease,0,,0,,0
2015,S08000026,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,733.3629391372252
2015,S08000026,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,328.30523513753326
2015,S08000026,,75plus years,,Males,,Coronary Heart Disease,,c,,c,2409.366050866955
2015,S08000026,,75plus years,,Females,,Coronary Heart Disease,,c,,c,990.453396801227
2015,S08000028,,0-44 years,,Males,,Coronary Heart Disease,,c,,c,14.64741577735928
2015,S08000028,,0-44 years,,Females,,Coronary Heart Disease,,c,,c,15.3407845715538
2015,S08000028,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,122.03963954786796
2015,S08000028,,45-64 years,,Females,,Coronary Heart Disease,,c,,c,71.0857264315208
2015,S08000028,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,546.358793372092
2015,S08000028,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,121.63230554035152
2015,S08000028,,75plus years,,Males,,Coronary Heart Disease,,c,,c,1840.4682616498133
2015,S08000028,,75plus years,,Females,,Coronary Heart Disease,,c,,c,1026.5028626887631
2015,S08000029,,0-44 years,,Males,,Coronary Heart Disease,4,,4.19480682914552,,4.626649188744075
2015,S08000029,,0-44 years,,Females,,Coronary Heart Disease,1,,1.02820362544598,,1.0492927766685254
2015,S08000029,,45-64 years,,Males,,Coronary Heart Disease,64,,127.543394647163,,128.49547270659073
2015,S08000029,,45-64 years,,Females,,Coronary Heart Disease,23,,43.4569020897102,,43.33577957969903
2015,S08000029,,65-74 years,,Males,,Coronary Heart Disease,80,,406.586704614759,,409.5496241957107
2015,S08000029,,65-74 years,,Females,,Coronary Heart Disease,32,,149.072952576167,,154.5678322546977
2015,S08000029,,75plus years,,Males,,Coronary Heart Disease,146,,1137.4259894048,,1264.8116118049993
2015,S08000029,,75plus years,,Females,,Coronary Heart Disease,154,,837.684943429069,,813.7870655989948
2015,S08000030,,0-44 years,,Males,,Coronary Heart Disease,5,,4.60066249539934,,5.701902870258634
2015,S08000030,,0-44 years,,Females,,Coronary Heart Disease,2,,1.85274391373624,,2.168763457772697
2015,S08000030,,45-64 years,,Males,,Coronary Heart Disease,42,,76.102121799634,,76.14261057491514
2015,S08000030,,45-64 years,,Females,,Coronary Heart Disease,19,,32.7405569341053,,32.64155152335578
2015,S08000030,,65-74 years,,Males,,Coronary Heart Disease,78,,358.505308636301,,379.479075231254
2015,S08000030,,65-74 years,,Females,,Coronary Heart Disease,46,,191.746561067111,,196.9442327837098
2015,S08000030,,75plus years,,Males,,Coronary Heart Disease,213,,1318.06930693069,,1432.1657979117908
2015,S08000030,,75plus years,,Females,,Coronary Heart Disease,240,,1030.7507301151,,976.9437703308251
2015,S08000031,,0-44 years,,Males,,Coronary Heart Disease,25,,7.64322641988217,,8.986150600535911
2015,S08000031,,0-44 years,,Females,,Coronary Heart Disease,6,,1.83780174407385,,2.082492438859195
2015,S08000031,,45-64 years,,Males,,Coronary Heart Disease,213,,144.409716807799,,147.6148236067955
2015,S08000031,,45-64 years,,Females,,Coronary Heart Disease,48,,29.9300385349246,,31.73869819655441
2015,S08000031,,65-74 years,,Males,,Coronary Heart Disease,233,,493.64406779661,,507.1209765735293
2015,S08000031,,65-74 years,,Females,,Coronary Heart Disease,79,,146.766492652386,,150.75083413163776
2015,S08000031,,75plus years,,Males,,Coronary Heart Disease,399,,1206.89655172414,,1264.6072054747608
2015,S08000031,,75plus years,,Females,,Coronary Heart Disease,462,,849.764567392584,,833.5464408864609
2015,S08000032,,0-44 years,,Males,,Coronary Heart Disease,14,,7.96749263006932,,8.559914324631086
2015,S08000032,,0-44 years,,Females,,Coronary Heart Disease,2,,1.12952232500875,,1.192568114313955
2015,S08000032,,45-64 years,,Males,,Coronary Heart Disease,92,,101.712529435827,,104.97996160146012
2015,S08000032,,45-64 years,,Females,,Coronary Heart Disease,21,,21.6305299479837,,22.175658877885688
2015,S08000032,,65-74 years,,Males,,Coronary Heart Disease,127,,417.57085552706,,430.7629548995949
2015,S08000032,,65-74 years,,Females,,Coronary Heart Disease,58,,168.70764129265,,172.44819219782596
2015,S08000032,,75plus years,,Males,,Coronary Heart Disease,267,,1374.5881383855,,1538.9234224066463
2015,S08000032,,75plus years,,Females,,Coronary Heart Disease,264,,881.263143839503,,903.2026624192216
2015,S92000003,d,0-44 years,,Males,,Coronary Heart Disease,80,,5.49947995542671,,6.1087877629601834
2015,S92000003,d,0-44 years,,Females,,Coronary Heart Disease,23,,1.58141901415714,,1.7272999806681453
2015,S92000003,d,45-64 years,,Males,,Coronary Heart Disease,802,,111.372647044528,,113.05727736782576
2015,S92000003,d,45-64 years,,Females,,Coronary Heart Disease,217,,28.5217080428588,,29.022026750801665
2015,S92000003,d,65-74 years,,Males,,Coronary Heart Disease,1020,,393.201469494119,,406.6274462665645
2015,S92000003,d,65-74 years,,Females,,Coronary Heart Disease,424,,148.318128393127,,152.3742477530395
2015,S92000003,d,75plus years,,Males,,Coronary Heart Disease,2266,,1285.51329763093,,1412.1365056406394
2015,S92000003,d,75plus years,,Females,,Coronary Heart Disease,2310,,883.551033678212,,863.3246184096182
2016,S08000015,,0-44 years,,Males,,Coronary Heart Disease,1,,1.11478991783998,,1.2395260052555903
2016,S08000015,,0-44 years,,Females,,Coronary Heart Disease,3,,3.27861686083364,,3.4649606901839594
2016,S08000015,,45-64 years,,Males,,Coronary Heart Disease,65,,125.470514429109,,124.1517062659581
2016,S08000015,,45-64 years,,Females,,Coronary Heart Disease,19,,33.246426009204,,33.03249702516275
2016,S08000015,,65-74 years,,Males,,Coronary Heart Disease,97,,448.907811921511,,453.21051635967746
2016,S08000015,,65-74 years,,Females,,Coronary Heart Disease,42,,176.026823134954,,176.74614938329546
2016,S08000015,,75plus years,,Males,,Coronary Heart Disease,191,,1318.51442772332,,1418.9066200319642
2016,S08000015,,75plus years,,Females,,Coronary Heart Disease,170,,831.417811903947,,811.0281734340755
2016,S08000016,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016,S08000016,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000016,,45-64 years,,Males,,Coronary Heart Disease,21,,121.605188488042,,118.94515038613298
2016,S08000016,,45-64 years,,Females,,Coronary Heart Disease,6,,33.2926423260459,,32.60511262008533
2016,S08000016,,65-74 years,,Males,,Coronary Heart Disease,13,,172.459538339082,,171.01037522615272
2016,S08000016,,65-74 years,,Females,,Coronary Heart Disease,6,,75.8245924428156,,76.55354168385574
2016,S08000016,,75plus years,,Males,,Coronary Heart Disease,49,,977.263661747108,,1113.1255124729842
2016,S08000016,,75plus years,,Females,,Coronary Heart Disease,48,,708.173502508115,,691.9771645593613
2016,S08000017,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016,S08000017,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000017,,45-64 years,,Males,,Coronary Heart Disease,30,,137.880319882342,,133.59917519483568
2016,S08000017,,45-64 years,,Females,,Coronary Heart Disease,5,,21.352009224068,,20.699663260015004
2016,S08000017,,65-74 years,,Males,,Coronary Heart Disease,42,,420.168067226891,,430.2508389206701
2016,S08000017,,65-74 years,,Females,,Coronary Heart Disease,21,,200.649722912287,,203.5848788244628
2016,S08000017,,75plus years,,Males,,Coronary Heart Disease,88,,1227.84986744803,,1337.6897934713172
2016,S08000017,,75plus years,,Females,,Coronary Heart Disease,77,,829.920241431343,,793.3896742578287
2016,S08000019,,0-44 years,,Males,,Coronary Heart Disease,4,,4.96561312908111,,5.413939547811599
2016,S08000019,,0-44 years,,Females,,Coronary Heart Disease,3,,3.69936494235156,,3.704409305476175
2016,S08000019,,45-64 years,,Males,,Coronary Heart Disease,39,,92.159364809301,,96.59561455800184
2016,S08000019,,45-64 years,,Females,,Coronary Heart Disease,13,,29.5132582637123,,30.121265011753184
2016,S08000019,,65-74 years,,Males,,Coronary Heart Disease,57,,370.828182941904,,386.1739208840472
2016,S08000019,,65-74 years,,Females,,Coronary Heart Disease,29,,172.219252924758,,177.597698937381
2016,S08000019,,75plus years,,Males,,Coronary Heart Disease,100,,996.909580301067,,1018.0655696442371
2016,S08000019,,75plus years,,Females,,Coronary Heart Disease,125,,878.796400449944,,876.1399188064539
2016,S08000020,,0-44 years,,Males,,Coronary Heart Disease,4,,2.39038586803875,,2.5763653480813904
2016,S08000020,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000020,,45-64 years,,Males,,Coronary Heart Disease,86,,109.81854401042,,110.39099231867536
2016,S08000020,,45-64 years,,Females,,Coronary Heart Disease,15,,18.898113968226,,19.296309239876837
2016,S08000020,,65-74 years,,Males,,Coronary Heart Disease,80,,286.2458852154,,297.2803396275305
2016,S08000020,,65-74 years,,Females,,Coronary Heart Disease,40,,135.290536426977,,140.65568235090458
2016,S08000020,,75plus years,,Males,,Coronary Heart Disease,196,,1056.66073642784,,1175.7614460425364
2016,S08000020,,75plus years,,Females,,Coronary Heart Disease,223,,848.102228645318,,808.5678206650944
2016,S08000022,,0-44 years,,Males,,Coronary Heart Disease,5,,6.34501662394355,,7.081264592463107
2016,S08000022,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000022,,45-64 years,,Males,,Coronary Heart Disease,39,,83.6120401337793,,81.64758920352102
2016,S08000022,,45-64 years,,Females,,Coronary Heart Disease,14,,28.429859475266,,27.587123306593657
2016,S08000022,,65-74 years,,Males,,Coronary Heart Disease,62,,310.730216007618,,316.59208324152604
2016,S08000022,,65-74 years,,Females,,Coronary Heart Disease,23,,110.31175059952,,112.63257152528084
2016,S08000022,,75plus years,,Males,,Coronary Heart Disease,155,,1214.16261945794,,1372.24831147111
2016,S08000022,,75plus years,,Females,,Coronary Heart Disease,121,,669.877650445662,,648.6445137434486
2016,S08000024,,0-44 years,,Males,,Coronary Heart Disease,13,,5.09154998531284,,5.478346696231152
2016,S08000024,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000024,,45-64 years,,Males,,Coronary Heart Disease,113,,102.85443821452,,104.21212241604336
2016,S08000024,,45-64 years,,Females,,Coronary Heart Disease,37,,32.4766519205112,,33.66798982754461
2016,S08000024,,65-74 years,,Males,,Coronary Heart Disease,96,,260.706623577655,,271.2185394382761
2016,S08000024,,65-74 years,,Females,,Coronary Heart Disease,64,,154.570704021253,,160.15803059223873
2016,S08000024,,75plus years,,Males,,Coronary Heart Disease,306,,1203.3978291647,,1269.6079745449997
2016,S08000024,,75plus years,,Females,,Coronary Heart Disease,269,,713.3575538996,,674.72649786331294
2016,S08000025,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016,S08000025,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000025,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,28.000344619626084
2016,S08000025,,45-64 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000025,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,136.0544217687075
2016,S08000025,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,205.98261933306864
2016,S08000025,,75plus years,,Males,,Coronary Heart Disease,,c,,c,1919.14109820429
2016,S08000025,,75plus years,,Females,,Coronary Heart Disease,,c,,c,736.6953650053671
2016,S08000026,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016,S08000026,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000026,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,115.95274345891868
2016,S08000026,,45-64 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000026,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,421.7206127813891
2016,S08000026,,65-74 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000026,,75plus years,,Males,,Coronary Heart Disease,,c,,c,2034.3646648508925
2016,S08000026,,75plus years,,Females,,Coronary Heart Disease,,c,,c,728.1701208833384
2016,S08000028,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016,S08000028,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016,S08000028,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,117.00837581670665
2016,S08000028,,45-64 years,,Females,,Coronary Heart Disease,,c,,c,25.038004113386393
2016,S08000028,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,371.2027321049878
2016,S08000028,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,59.97361161089121
2016,S08000028,,75plus years,,Males,,Coronary Heart Disease,,c,,c,1880.2855446857388
2016,S08000028,,75plus years,,Females,,Coronary Heart Disease,,c,,c,762.7806363093171
2016,S08000029,,0-44 years,,Males,,Coronary Heart Disease,8,,8.34628746700608,,9.500378643072455
2016,S08000029,,0-44 years,,Females,,Coronary Heart Disease,3,,3.09224156591113,,3.544052573488462
2016,S08000029,,45-64 years,,Males,,Coronary Heart Disease,56,,110.957004160888,,111.13190570886022
2016,S08000029,,45-64 years,,Females,,Coronary Heart Disease,25,,46.8744140698241,,47.16981858213351
2016,S08000029,,65-74 years,,Males,,Coronary Heart Disease,79,,392.059553349876,,392.20810801972846
2016,S08000029,,65-74 years,,Females,,Coronary Heart Disease,33,,150.239016617346,,153.82329821698144
2016,S08000029,,75plus years,,Males,,Coronary Heart Disease,148,,1131.41197156181,,1222.398588378686
2016,S08000029,,75plus years,,Females,,Coronary Heart Disease,146,,790.813562994258,,764.8235178310179
2016,S08000030,,0-44 years,,Males,,Coronary Heart Disease,7,,6.46525847179762,,8.07402280174483
2016,S08000030,,0-44 years,,Females,,Coronary Heart Disease,1,,0.931749359422316,,1.1165342776023224
2016,S08000030,,45-64 years,,Males,,Coronary Heart Disease,61,,110.341334587486,,109.36348026570349
2016,S08000030,,45-64 years,,Females,,Coronary Heart Disease,17,,29.19908624036,,28.80740934923562
2016,S08000030,,65-74 years,,Males,,Coronary Heart Disease,68,,305.700413594677,,318.02979717367595
2016,S08000030,,65-74 years,,Females,,Coronary Heart Disease,35,,143.342752999959,,145.71165091478923
2016,S08000030,,75plus years,,Males,,Coronary Heart Disease,181,,1106.01894286587,,1206.4226060221854
2016,S08000030,,75plus years,,Females,,Coronary Heart Disease,182,,779.643591501028,,719.9752865189406
2016,S08000031,,0-44 years,,Males,,Coronary Heart Disease,15,,4.52971037031892,,5.322010377336762
2016,S08000031,,0-44 years,,Females,,Coronary Heart Disease,6,,1.82092424044698,,1.986877904829976
2016,S08000031,,45-64 years,,Males,,Coronary Heart Disease,188,,126.858168518931,,129.0309967032175
2016,S08000031,,45-64 years,,Females,,Coronary Heart Disease,51,,31.4912009879592,,32.4000112886462
2016,S08000031,,65-74 years,,Males,,Coronary Heart Disease,218,,452.15082756046,,459.1580410250989
2016,S08000031,,65-74 years,,Females,,Coronary Heart Disease,106,,194.213891789883,,198.19357726499828
2016,S08000031,,75plus years,,Males,,Coronary Heart Disease,403,,1207.09279338645,,1282.3232558447885
2016,S08000031,,75plus years,,Females,,Coronary Heart Disease,432,,794.205243225356,,768.3400431795917
2016,S08000032,,0-44 years,,Males,,Coronary Heart Disease,9,,5.138130063199,,5.603587985093804
2016,S08000032,,0-44 years,,Females,,Coronary Heart Disease,3,,1.70420654983384,,1.7985216998035156
2016,S08000032,,45-64 years,,Males,,Coronary Heart Disease,116,,127.070370694943,,128.8204570391823
