Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2018,S12000018,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000018,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000018,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000018,,75plus years,,Males,,Heart Failure,0,,0,,0
2018,S12000018,,75plus years,,Females,,Heart Failure,0,,0,,0
2018,S12000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000019,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000019,,75plus years,,Males,,Heart Failure,,c,,c,95.14777935830568
2018,S12000019,,75plus years,,Females,,Heart Failure,,c,,c,66.744571120429
2018,S12000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000020,,65-74 years,,Males,,Heart Failure,,c,,c,18.836648583484024
2018,S12000020,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000020,,75plus years,,Males,,Heart Failure,,c,,c,85.22867581845505
2018,S12000020,,75plus years,,Females,,Heart Failure,,c,,c,38.78223773511731
2018,S12000021,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000021,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000021,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000021,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000021,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000021,,65-74 years,,Females,,Heart Failure,,c,,c,10.886842162562326
2018,S12000021,,75plus years,,Males,,Heart Failure,,c,,c,73.70857699805069
2018,S12000021,,75plus years,,Females,,Heart Failure,,c,,c,27.536830510808205
2018,S12000023,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000023,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000023,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000023,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000023,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000023,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000023,,75plus years,,Males,,Heart Failure,,c,,c,175.4655494448839
2018,S12000023,,75plus years,,Females,,Heart Failure,,c,,c,159.2320594768575
2018,S12000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000026,,75plus years,,Males,,Heart Failure,,c,,c,55.33813334671317
2018,S12000026,,75plus years,,Females,,Heart Failure,,c,,c,44.345445491577294
2018,S12000027,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000027,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000027,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000027,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000027,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000027,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000027,,75plus years,,Males,,Heart Failure,0,,0,,0
2018,S12000027,,75plus years,,Females,,Heart Failure,,c,,c,194.93177387914227
2018,S12000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000028,,75plus years,,Males,,Heart Failure,,c,,c,83.38987756739499
2018,S12000028,,75plus years,,Females,,Heart Failure,,c,,c,49.04623116729272
2018,S12000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000029,,45-64 years,,Males,,Heart Failure,,c,,c,2.062241624919493
2018,S12000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000029,,65-74 years,,Males,,Heart Failure,,c,,c,6.005612517880346
2018,S12000029,,65-74 years,,Females,,Heart Failure,,c,,c,5.593028848842803
2018,S12000029,,75plus years,,Males,,Heart Failure,,c,,c,78.74220814538671
2018,S12000029,,75plus years,,Females,,Heart Failure,,c,,c,22.047376630233085
2018,S12000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000030,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000030,,65-74 years,,Males,,Heart Failure,,c,,c,21.277501170262564
2018,S12000030,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000030,,75plus years,,Males,,Heart Failure,,c,,c,26.404731727925643
2018,S12000030,,75plus years,,Females,,Heart Failure,,c,,c,42.32804232804232
2018,S12000033,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000033,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000033,,45-64 years,,Males,,Heart Failure,,c,,c,3.5404592792714276
2018,S12000033,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000033,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000033,,65-74 years,,Females,,Heart Failure,,c,,c,20.141823697413873
2018,S12000033,,75plus years,,Males,,Heart Failure,,c,,c,44.5035176849808
2018,S12000033,,75plus years,,Females,,Heart Failure,,c,,c,50.86349601872331
2018,S12000034,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000034,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000034,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000034,,45-64 years,,Females,,Heart Failure,,c,,c,2.6278446418247756
2018,S12000034,,65-74 years,,Males,,Heart Failure,,c,,c,6.922287879073925
2018,S12000034,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000034,,75plus years,,Males,,Heart Failure,,c,,c,83.66338153572197
2018,S12000034,,75plus years,,Females,,Heart Failure,,c,,c,39.63953732755837
2018,S12000035,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000035,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000035,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000035,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000035,,65-74 years,,Males,,Heart Failure,,c,,c,16.859012674912258
2018,S12000035,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000035,,75plus years,,Males,,Heart Failure,,c,,c,24.98750624687656
2018,S12000035,,75plus years,,Females,,Heart Failure,,c,,c,95.45628102329135
2018,S12000036,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000036,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000036,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000036,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000036,,65-74 years,,Males,,Heart Failure,,c,,c,10.484158436602296
2018,S12000036,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000036,,75plus years,,Males,,Heart Failure,,c,,c,39.65636447664448
2018,S12000036,,75plus years,,Females,,Heart Failure,,c,,c,41.529933566953055
2018,S12000038,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000038,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000038,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000038,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000038,,65-74 years,,Males,,Heart Failure,,c,,c,11.49209135167889
2018,S12000038,,65-74 years,,Females,,Heart Failure,,c,,c,10.108055109116457
2018,S12000038,,75plus years,,Males,,Heart Failure,,c,,c,74.88598557268637
2018,S12000038,,75plus years,,Females,,Heart Failure,,c,,c,22.88271630491277
2018,S12000039,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000039,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000039,,45-64 years,,Males,,Heart Failure,,c,,c,7.745983384865639
2018,S12000039,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000039,,65-74 years,,Males,,Heart Failure,,c,,c,23.004370830457788
2018,S12000039,,65-74 years,,Females,,Heart Failure,,c,,c,20.569782988789463
2018,S12000039,,75plus years,,Males,,Heart Failure,,c,,c,40.35512510088782
2018,S12000039,,75plus years,,Females,,Heart Failure,,c,,c,19.223375624759708
2018,S12000040,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000040,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000040,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000040,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000040,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000040,,65-74 years,,Females,,Heart Failure,,c,,c,10.86967262522357
2018,S12000040,,75plus years,,Males,,Heart Failure,,c,,c,192.71116458070284
2018,S12000040,,75plus years,,Females,,Heart Failure,,c,,c,92.79607804633764
2018,S12000041,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000041,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000041,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000041,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000041,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000041,,65-74 years,,Females,,Heart Failure,,c,,c,12.352541535420912
2018,S12000041,,75plus years,,Males,,Heart Failure,,c,,c,49.91024776543107
2018,S12000041,,75plus years,,Females,,Heart Failure,,c,,c,54.285675801497014
2018,S12000042,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000042,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000042,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000042,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000042,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000042,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000042,,75plus years,,Males,,Heart Failure,,c,,c,68.08060045470117
2018,S12000042,,75plus years,,Females,,Heart Failure,,c,,c,75.75981557672407
2018,S12000045,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000045,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000045,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000045,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000045,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000045,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000045,,75plus years,,Males,,Heart Failure,,c,,c,56.78484619897745
2018,S12000045,,75plus years,,Females,,Heart Failure,0,,0,,0
2018,S12000047,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000047,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000047,,45-64 years,,Males,,Heart Failure,,c,,c,1.9496692873471335
2018,S12000047,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000047,,65-74 years,,Males,,Heart Failure,,c,,c,9.576480164715456
2018,S12000047,,65-74 years,,Females,,Heart Failure,,c,,c,4.35752631945897
2018,S12000047,,75plus years,,Males,,Heart Failure,,c,,c,85.94154227806372
2018,S12000047,,75plus years,,Females,,Heart Failure,,c,,c,67.93975239644493
2018,S12000048,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000048,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000048,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000048,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S12000048,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000048,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000048,,75plus years,,Males,,Heart Failure,,c,,c,126.7381945113275
2018,S12000048,,75plus years,,Females,,Heart Failure,,c,,c,46.869379377473074
2018,S12000049,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000049,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000049,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000049,,45-64 years,,Females,,Heart Failure,,c,,c,1.1922569332033468
2018,S12000049,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000049,,65-74 years,,Females,,Heart Failure,,c,,c,8.525476254417264
2018,S12000049,,75plus years,,Males,,Heart Failure,,c,,c,21.141177821452555
2018,S12000049,,75plus years,,Females,,Heart Failure,,c,,c,33.15565046641989
2018,S12000050,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S12000050,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S12000050,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S12000050,,45-64 years,,Females,,Heart Failure,,c,,c,2.0745381559430336
2018,S12000050,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S12000050,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S12000050,,75plus years,,Males,,Heart Failure,,c,,c,41.692724619553886
2018,S12000050,,75plus years,,Females,,Heart Failure,,c,,c,56.075351107535575
2019,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S92000003,d,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S92000003,d,45-64 years,,Males,,Heart Failure,2,,0.275338356422749,,0.27139632049915213
2019,S92000003,d,45-64 years,,Females,,Heart Failure,5,,0.646007351563661,,0.6306747977257562
2019,S92000003,d,65-74 years,,Males,,Heart Failure,17,,6.14164068511808,,6.130906705795874
2019,S92000003,d,65-74 years,,Females,,Heart Failure,11,,3.64841244307647,,3.6010158480492707
2019,S92000003,d,75plus years,,Males,,Heart Failure,106,,55.0286304619809,,65.53218048132194
2019,S92000003,d,75plus years,,Females,,Heart Failure,161,,58.9273034719528,,56.7918919090528
2019,S12000005,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000005,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000005,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000005,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000005,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000005,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000005,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S12000005,,75plus years,,Females,,Heart Failure,,c,,c,47.89272030651341
2019,S12000006,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000006,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000006,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000006,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000006,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000006,,65-74 years,,Females,,Heart Failure,,c,,c,9.091074383170604
2019,S12000006,,75plus years,,Males,,Heart Failure,,c,,c,82.79589082122035
2019,S12000006,,75plus years,,Females,,Heart Failure,,c,,c,58.27505827505828
2019,S12000008,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000008,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000008,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000008,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000008,,65-74 years,,Males,,Heart Failure,,c,,c,43.62050163576881
2019,S12000008,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000008,,75plus years,,Males,,Heart Failure,,c,,c,64.13648145552972
2019,S12000008,,75plus years,,Females,,Heart Failure,,c,,c,101.0621127792114
2019,S12000010,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000010,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000010,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000010,,45-64 years,,Females,,Heart Failure,,c,,c,6.1143692773325045
2019,S12000010,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000010,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000010,,75plus years,,Males,,Heart Failure,,c,,c,46.78598567983045
2019,S12000010,,75plus years,,Females,,Heart Failure,,c,,c,93.37068160597572
2019,S12000011,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000011,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000011,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000011,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000011,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000011,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000011,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S12000011,,75plus years,,Females,,Heart Failure,,c,,c,15.583606046439144
2019,S12000013,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000013,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000013,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000013,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000013,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000013,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000013,,75plus years,,Males,,Heart Failure,,c,,c,85.91065292096219
2019,S12000013,,75plus years,,Females,,Heart Failure,,c,,c,94.96676163342832
2019,S12000014,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000014,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000014,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000014,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000014,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000014,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000014,,75plus years,,Males,,Heart Failure,,c,,c,65.1485799197795
2019,S12000014,,75plus years,,Females,,Heart Failure,,c,,c,52.946625475508654
2019,S12000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000017,,45-64 years,,Females,,Heart Failure,,c,,c,2.649369229342647
2019,S12000017,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000017,,65-74 years,,Females,,Heart Failure,,c,,c,6.544673944344094
2019,S12000017,,75plus years,,Males,,Heart Failure,,c,,c,39.84857541342897
2019,S12000017,,75plus years,,Females,,Heart Failure,,c,,c,61.184473800267824
2019,S12000018,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000018,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000018,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000018,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000018,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000018,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000018,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S12000018,,75plus years,,Females,,Heart Failure,0,,0,,0
2019,S12000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000019,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000019,,75plus years,,Males,,Heart Failure,,c,,c,65.37223268177945
2019,S12000019,,75plus years,,Females,,Heart Failure,,c,,c,94.56305119905647
2019,S12000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000020,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000020,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000020,,75plus years,,Males,,Heart Failure,,c,,c,24.8015873015873
2019,S12000020,,75plus years,,Females,,Heart Failure,,c,,c,57.57052389176741
2019,S12000021,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000021,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000021,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000021,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000021,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000021,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000021,,75plus years,,Males,,Heart Failure,,c,,c,19.15708812260536
2019,S12000021,,75plus years,,Females,,Heart Failure,,c,,c,37.16919417187035
2019,S12000023,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000023,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000023,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000023,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000023,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000023,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000023,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S12000023,,75plus years,,Females,,Heart Failure,,c,,c,80.51529790660226
2019,S12000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000026,,75plus years,,Males,,Heart Failure,,c,,c,50.05403594216031
2019,S12000026,,75plus years,,Females,,Heart Failure,,c,,c,86.56103857073543
2019,S12000027,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000027,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S12000027,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S12000027,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S12000027,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S12000027,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S12000027,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S12000027,,75plus years,,Females,,Heart Failure,0,,0,,0
2019,S12000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S12000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
